Date,Last Price
15/11/2013,6693.44
14/11/2013,6666.13
13/11/2013,6630
12/11/2013,6726.79
11/11/2013,6728.37
08/11/2013,6708.42
07/11/2013,6697.22
06/11/2013,6741.69
05/11/2013,6746.84
04/11/2013,6763.62
01/11/2013,6734.74
31/10/2013,6731.43
30/10/2013,6777.7
29/10/2013,6774.73
28/10/2013,6725.82
25/10/2013,6721.34
24/10/2013,6713.18
23/10/2013,6674.48
22/10/2013,6695.66
21/10/2013,6654.2
18/10/2013,6622.58
17/10/2013,6576.16
16/10/2013,6571.59
15/10/2013,6549.11
14/10/2013,6507.65
11/10/2013,6487.19
10/10/2013,6430.49
09/10/2013,6337.91
08/10/2013,6365.83
07/10/2013,6437.28
04/10/2013,6453.88
03/10/2013,6449.04
02/10/2013,6437.5
01/10/2013,6460.01
30/09/2013,6462.22
27/09/2013,6512.66
26/09/2013,6565.59
25/09/2013,6551.53
24/09/2013,6571.46
23/09/2013,6557.37
20/09/2013,6596.43
19/09/2013,6625.39
18/09/2013,6558.82
17/09/2013,6570.17
16/09/2013,6622.86
13/09/2013,6583.8
12/09/2013,6588.98
11/09/2013,6588.43
10/09/2013,6583.99
09/09/2013,6530.74
06/09/2013,6547.33
05/09/2013,6532.44
04/09/2013,6474.74
03/09/2013,6468.41
02/09/2013,6506.19
30/08/2013,6412.93
29/08/2013,6483.05
28/08/2013,6430.06
27/08/2013,6440.97
26/08/2013,6492.1
23/08/2013,6492.1
22/08/2013,6446.87
21/08/2013,6390.84
20/08/2013,6453.46
19/08/2013,6465.73
16/08/2013,6499.99
15/08/2013,6483.34
14/08/2013,6587.43
13/08/2013,6611.94
12/08/2013,6574.34
09/08/2013,6583.39
08/08/2013,6529.68
07/08/2013,6511.21
06/08/2013,6604.21
05/08/2013,6619.58
02/08/2013,6647.87
01/08/2013,6681.98
31/07/2013,6621.06
30/07/2013,6570.95
29/07/2013,6560.25
26/07/2013,6554.79
25/07/2013,6587.95
24/07/2013,6620.43
23/07/2013,6597.44
22/07/2013,6623.17
19/07/2013,6630.67
18/07/2013,6634.36
17/07/2013,6571.93
16/07/2013,6556.35
